Id,Nombre d'étoiles,Commentaire,Date,Répondu
227,5,Très satisfaiteTrès bonne 1ère expérience je pense que je vais vous recommander des housses.Rapport qualité  prix et délai de livraison parfaits.,13 octobre 2022,0
228,5,Rapidement expédié et très bien emballé !Carton très utile pour mon utilisation ! L'envoi très rapide est très satisfaisant ! Merci encore !,14 octobre 2022,0
229,5,Carton onduléDécors en carton ondulé,01 octobre 2022,0
230,5,"Très bon achatSuite à  ma commande, les produits sont conforme  à la description sur le site, délais de livraison respectés, contre t de cet achat.",29 septembre 2022,0
231,5,"ParfaitParfait, commandé avant 13h et reçu le lendemain vers 11h00",08 octobre 2022,0
232,5,Tres bon service et livraison tres rapideVotre service est vraiment exceptionnel ! J'ai fait une commande Jeudi soir et tout etait livre Vendredi matin a Paris. Je vis aux Etats-Unis ou le service de livraison a domicile est tres efficace pourtant mais vous etes vraiment champion et je vous recommenderai a qui que ce soit en France qui a besoin de fournitures de demenagement. Le choix de fournitures est complet et les prix competitifs.,13 octobre 2022,0
233,3,"BonjourBonjourJ’avais commandé des cartons avec des poignées. Or j’ai reçu des cartons standards, sans poignées",13 octobre 2022,0
234,1,au top cartons market  mais la…au top cartons market  mais la livraison  zéro,09 octobre 2022,0
235,3,"Cde et livraison ok, taille et robustesse pas okCommande et délai de livraison parfaits.Par contre la taille des cartons (plus petits que la normale) et leur robustesse sont décevants.",08 octobre 2022,0
236,5,Parfait dans les temps et bien emballé,13 octobre 2022,0
237,3,Se référer aux mails et à l’échange…Se référer aux mails et à l’échange téléphonique avec la conseillère carton market.,06 octobre 2022,0
238,5,"Service impeccable !Commande effectuée très facilement, puis livrée en temps et en heure.",11 octobre 2022,0
239,5,Commande tout à fait conforme.Commande tout à fait conforme.Seul le transport et la livraison sur la Corse un peu chaotique une fois de plus.,12 octobre 2022,0
240,2,Bonjour.Colis envoyé à un point relais…Bonjour.Colis envoyé à un point relais différent de celui communiqué m'obligeant un déplacement pénible à mon age 75 ans.,05 octobre 2022,0
241,5,"Parfait 10Parfait en temps et en heure , préviennent , informent du suivi et répondent rapidement et efficacement au téléphone",07 octobre 2022,0
242,5,"Toujours impeccableToujours impeccable, qualité et rapidité de livraison. Merci !",10 octobre 2022,0
243,5,ParfaitParfait! Livraison rapide. Merci,06 octobre 2022,0
244,4,"La cataJe viens vs parler de GLS.par 2 fois,sur la même livraison,qui m a bloqué les 2 jours chez moi à les attendre. 1re fois,soi disant adresse incomplète,2e absente.Pas d appel du livreur,car soit disant pas numéro,mais ils envoient des SMS??? j ai été cherché mes cartons en zone industrielle, trimballé le paquet dans ma voiture, puis du parking chez moi.j ai 76 ans et je suis seule)J ai fait un courrier à GLS.Une bande d incapables, de menteurs et de fainéantsCe n est pas ma première mauvaise expérience avec cette STE de livraison. Pour ce qui est des cartons : très biensCordialement",12 octobre 2022,0
245,5,"Satisfaction totaleCommande passée le mercredi après-midi sur l'application, préparée et expédiée le jour même, reçue le jeudi à 12h30. Les frais de livraison sont justifiés. Pack déménagement idéal, cartons de bonne qualité. Merci pour votre service excellent.",05 octobre 2022,0
246,5,Expérience parfaiteExpérience parfaite . Commande passée et reçue le lendemain à mon domicile. Très bien emballée . La livraison parfaite. J’ai été informée du départ jusqu’à la livraison. Je recommande,06 octobre 2022,0
247,5,"""Un client satisfait""Produits et livraison : conformes à mes attentes.",06 octobre 2022,0
248,5,SatisfaisantRapide efficace et sérieux,07 octobre 2022,0
249,5,Livraison en temps donnéLivraison en temps donné. Livreur au top. Merci.,12 octobre 2022,0
250,5,Je peux juste évaluer commande etService commande TB et livraison propre et radideonJe peux juste évaluer commande et livraison car mes emballages ne serviront que dans quelques semaines...,01 octobre 2022,0
251,5,"Au topAu top , cartons arrivés très rapidement et beaucoup moins cher qu’en magasin",12 octobre 2022,0
252,4,carton pour les verres très biencarton pour les verres très bien ; un peu moins satisfaite pour les cartons pour les assiettes et plats qui nécessitent l'emploi conjugué de papier bulle pour caler .Par ailleurs pour les cartons haut et grands je me demande si pour des déménagements éloignés ils sont assez résistants .Pour moi pas de problème car j'ai moi même transporté mes cartons entre mes deux apparts dans la même ville,08 octobre 2022,0
253,5,"Le topLe top ! Rapidité, efficacité, on trouve tout à des prix imbattables et le plus c’est la livraison qui est très rapide et avec des livreurs consciencieux ce qui est rare. Je recommande les yeux fermés 🫠",11 octobre 2022,0
254,5,Très grande rapidité de livraisonTrès grande rapidité de livraison. Produits conformesPrix de la livraison trop élevé,29 septembre 2022,0
255,5,produits livrés rapidement,20 septembre 2022,0
256,5,"Facile et efficaceCommande facile, livraison rapide et sécurisée : bravo !",03 octobre 2022,0
257,5,parfait et ponctuel,05 octobre 2022,0
258,5,Ravie!! Excellents produitsExcellents produits. Livraison impeccable. Aucune réserve.  Je fais une nouvelle commande dès besoin,04 octobre 2022,0
259,5,Toujours satisfaite !,28 septembre 2022,0
260,5,Rapide et efficaceRapide Tout correspond à ma demandeJe recommande!,11 octobre 2022,0
261,5,"RapideRapide, efficace.Qualité conforme.",25 septembre 2022,0
262,5,"Parfait en tout pointParfait en tout point, site, commande, livraison ultra rapide, produit conforme....Top",03 octobre 2022,0
263,5,Commande facile à passer.Commande facile à passer.Colis rapidement livré.Site à recommander fortement,01 octobre 2022,0
264,5,"Livrés rapidementLivrés rapidement, faciles à monter.",06 octobre 2022,0
265,5,La livraison a été faite 2 jours après…La livraison a été faite 2 jours après la commande.Sans aucun problème.,05 octobre 2022,0
266,5,Très bon rapport qualité prixTrès bon rapport qualité prixLivré très rapidement,03 octobre 2022,0
267,5,"très très satisfaite de carton market :très très satisfaite de carton market :- 1er contact par téléphone auprès du service client pour divers renseignements, une hôtesse fort agréable a su répondre à toutes mes questions - colis arrivé très rapidement en 2 jours très bien emballé et livré par un transporteur très professionnel- les matériaux commandés (cartons d'emballage pour tableaux et enveloppes en papier bulle) d'excellente qualité pour un prix très compétitif- frais d'envoi un peu élevés pour ma part mais totalement justifiés par rapport à la prestation fourniec'est sans hésitation que je repasserai une commande en cas de besoin",04 octobre 2022,0
268,5,Qualité correcteQualité correcte. Livraison rapide. Site à recommander. Merci,15 septembre 2022,0
269,5,Produit conforme et délais presque…Produit conforme et délais presque respecté une journée de retard...,28 septembre 2022,0
270,5,Colis reçu rapidement et parfaitement…Colis reçu rapidement et parfaitement emballé . Qualité de ma commande extra.Mon tableau a été envoyé et reçu intact en Belgique,27 septembre 2022,0
271,5,Très rapide et pas cherTrès rapide et pas cher C était parfait,03 octobre 2022,0
272,5,"Juste parfaitJuste parfait. Commandé le lundi matin, livré le lendemain avant midi.",04 octobre 2022,0
273,5,Livraison très rapide 24h et kit de…Livraison très rapide 24h et kit de qualité Je ne regrette pas mon investissement financier,04 octobre 2022,0
274,5,"Qualité et rapidité assurées.Produits de qualité, bien emballés avec soin pour la livraison. Très satisfaite du film-bulles et du grand rouleau de film étirable pour protéger les objets fragiles. Très satisfaite aussi de la rapidité de traitement des commandes.",17 septembre 2022,0
275,5,"IM PE CCA BLE !Bien reçu les cartons très bien emballés. Concernant la qualité, je suis agréablement surprit, j'étais passé pour mon 1er dérangement par un autre site spécialisé, j'ai été déçu par la solidité du carton et les adhésifs qui avaient du mal à coller.Ici, il en est rien, carton bien costaud et scotch qui colle !Merci à vous.",07 octobre 2022,0
276,5,"bonne gamme de produitsbonne gamme de produits, livraison rapide",28 septembre 2022,0
277,5,"ça cartonne !cartons arrivés à temps.le Kit  est bien constitué (un peu plus de film bulles n'est pas inutile).Les cartons a double cannelures conviennent très bien aux charges lourdes, voir comme super protection pour ce qui est fragile. Le simple cannelure convient au reste.",01 juillet 2022,0
278,5,Les cartons m'ont été livrés à domicile…Les cartons m'ont été livrés à domicile avec courtoisie.,03 octobre 2022,0
279,5,"Gentillesse, diligence, efficacité !Produits parfaitement conformes à la commande, réception en 2 jours et facilités très astucieuses suggérées par la personne joignable par téléphone afin de pouvoir réceptionner ma commande (volumineuse) chez un commerçant. De plus, procédure de paiement faite ensemble par téléphone (Carte Visa).Gentillesse, diligence, efficacité : on ne pouvait pas faire mieux ! Bravo et merci.Sophie WALLON.",29 septembre 2022,0
280,5,"Délai livraison exceptionnelleDélai livraison exceptionnelle, bravo à l’équipe.",02 septembre 2022,0
281,5,"ParfaitParfait, je recommande",06 octobre 2022,0
282,5,Très satisfait,06 octobre 2022,0
283,5,"Correspondant au descriptif,livré ds…Correspondant au descriptif,livré ds les délais",28 septembre 2022,0
284,5,"Aucun problème Service nickelProduit (carton livre) bien adapté (poignées)Service rapide, efficace et sans problème",29 septembre 2022,0
285,5,super rapidecommande faite le mardi a 20h00 et livré jeudi a 9h00,29 septembre 2022,0
286,5,rangements très pratiquestrès pratique,05 octobre 2022,0
287,5,Livraison très rapide et prix bas,28 septembre 2022,0
288,5,"Envoi rapideEnvoi rapide, réception rapide. Produit conforme et de bonne qualité.",28 septembre 2022,0
289,5,Excellent de A à ZExcellents produits (très solides) au rapport qualité/prix sans équivalent sur le marchéPréparation et livraison très rapide (les 24h ont été garantis)Point d'amélioration : géolocalisation du transport pour savoir mieux quand nous serons livrés,28 septembre 2022,0
290,5,"Commande reçue très viteCommande reçue très vite, bon produit, donc très satisfaite",26 septembre 2022,0
291,5,Préparation / envoi rapide et efficacePréparation / envoi rapide et efficaceLa livraison reste chère et pas d'info confirmant le statut de la livraison,27 septembre 2022,0
292,4,Livraison dans les délais et cartons…Livraison dans les délais et cartons corrects,29 septembre 2022,0
293,5,"Pas de soucisPas de soucis, heure respectée et livreur sympa",28 septembre 2022,0
294,5,parfait cartons solide,30 septembre 2022,0
295,5,Satisfaite du produit et surtout…Satisfaite du produit et surtout livraison ultra rapide.,27 septembre 2022,0
296,5,Très satisfaiteLivraison très rapide Personne au téléphone très agréable Cartons ok,28 septembre 2022,0
297,5,Parfait en qualité et délais,29 septembre 2022,0
298,5,Manque juste des poignées sur les…Manque juste des poignées sur les cartons,04 octobre 2022,0
299,5,Il me semble que les informations entre…Il me semble que les informations entre Cartonmarket et la société qui livre les commandes ne passent pas bien ( décisions de jours modifiés non enregistrés) heureusement bonne initiative de laisser dans un point relais assez près Je recommande Cartonmarket cependant,04 octobre 2022,0
300,5,Parfait à recommanderSite internet très clair et bien conçu Service client  facilement  joignable Livraison ultra rapideA recommander,22 septembre 2022,0
301,4,"kit de déménagementJ’ai commandé un kit de déménagement et j’en suis très satisfait , les cartons sont dans une gamme moyenne au niveau épaisseur mais suffisante et il y’a assez de scotch et papier bulles ( pratique pour la vaisselle )!",20 septembre 2022,0
302,5,"Top serviceTop service , du même niveau que Amazon. Parfait.",01 octobre 2022,0
303,5,"Site internet clairSite internet clair, prix tres attractifs, livraisons très rapides !!",27 septembre 2022,0
304,4,bon service .bon service .mon colis est arrivé comme prévu,27 septembre 2022,0
305,4,Très bienTrès bien. Livraison très rapide !,19 septembre 2022,0
306,3,Cartons se déchirent au niveau des…Cartons se déchirent au niveau des poignées. Pas de notice de montage pour les cartons ni pour le dérouleur de Scotch.,30 septembre 2022,0
307,5,Livraison rapide et tout à fait…Livraison rapide et tout à fait conforme.Je recommande,25 septembre 2022,0
308,5,"Rapport qualité  prix  OK,Livraison …Rapport qualité  prix  OK,Livraison  rapide",23 septembre 2022,0
309,5,Super accueil..Super accueil... servi rapidement après avoir appelé avant de venir... et carrément désolé d'être arrivé quasiment à la fermeture... mais servi quand même avec le sourire...!!!...très pro...,15 septembre 2022,0
310,5,Commande d’un carton pour NYCommande d’un carton pour envoyer une toile donc article fragile à NYLE 22 sept dernierPrise en charge pour livraison le 23 septembre Top colis reçu le 26 matin .Merci,22 septembre 2022,0
311,5,Très bon accueil et un personnel…Très bon accueil et un personnel sympathique,16 septembre 2022,0
312,5,Vous êtes très efficaceVous êtes très efficace Super ! Vous êtes au topMerci 🙏,24 septembre 2022,0
313,5,"livraison bienlivraison bien , rapide bonne qualité",27 septembre 2022,0
314,5,Expédition rapide.Expédition rapide.Marchandise en bon état.,23 septembre 2022,0
